,date_of_purchase,date_of_encashment,standardised_political_party_name,prefix_bond_code,bond_number,bond_type,amount,pay_branch_code,pay_branch_state,pay_branch_ciy,standardised_purchaser_name,organisation_or_individual,issue_branch_code,issue_branch_state,issue_branch_city,status
13682,05-10-2023,09-10-2023,All India Trinamool Congress,OC,15117,1 Crore Bond,10000000,`00001,West Bengal,Kolkata,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13683,05-10-2023,09-10-2023,All India Trinamool Congress,OC,15087,1 Crore Bond,10000000,`00001,West Bengal,Kolkata,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13684,10-10-2023,16-10-2023,Bharatiya Janata Party,OC,15162,1 Crore Bond,10000000,`00691,Delhi,New Delhi,INTERNATIONAL TRADING CORPORATION,Organisation,`00800,Tamil Nadu,Chennai,Paid
13685,10-10-2023,16-10-2023,Bharatiya Janata Party,TL,188,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,INTERNATIONAL TRADING CORPORATION,Organisation,`00800,Tamil Nadu,Chennai,Paid
13686,10-10-2023,16-10-2023,Bharatiya Janata Party,TL,193,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,INTERNATIONAL TRADING CORPORATION,Organisation,`00800,Tamil Nadu,Chennai,Paid
13687,10-10-2023,16-10-2023,Bharatiya Janata Party,TL,186,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,INTERNATIONAL TRADING CORPORATION,Organisation,`00800,Tamil Nadu,Chennai,Paid
13688,10-10-2023,16-10-2023,Bharatiya Janata Party,TL,191,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,INTERNATIONAL TRADING CORPORATION,Organisation,`00800,Tamil Nadu,Chennai,Paid
13689,10-10-2023,16-10-2023,Bharatiya Janata Party,TL,182,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,INTERNATIONAL TRADING CORPORATION,Organisation,`00800,Tamil Nadu,Chennai,Paid
13690,05-10-2023,16-10-2023,Sikkim Krantikari Morcha,OC,15049,1 Crore Bond,10000000,`00232,Sikkim,Gangtok,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13691,05-10-2023,16-10-2023,Sikkim Krantikari Morcha,OC,15051,1 Crore Bond,10000000,`00232,Sikkim,Gangtok,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13692,05-10-2023,16-10-2023,Sikkim Krantikari Morcha,OC,15053,1 Crore Bond,10000000,`00232,Sikkim,Gangtok,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13693,11-10-2023,19-10-2023,Bharatiya Janata Party,OC,15166,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BALU IRON & STEEL COMPANY,Organisation,`00800,Tamil Nadu,Chennai,Paid
13694,11-10-2023,19-10-2023,Bharatiya Janata Party,OC,15164,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BALU IRON & STEEL COMPANY,Organisation,`00800,Tamil Nadu,Chennai,Paid
13695,11-10-2023,19-10-2023,Bharatiya Janata Party,OC,15172,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BALU IRON & STEEL COMPANY,Organisation,`00800,Tamil Nadu,Chennai,Paid
13696,11-10-2023,19-10-2023,Bharatiya Janata Party,OC,15170,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BALU IRON & STEEL COMPANY,Organisation,`00800,Tamil Nadu,Chennai,Paid
13697,11-10-2023,19-10-2023,Bharatiya Janata Party,OC,15168,1 Crore Bond,10000000,`00691,Delhi,New Delhi,BALU IRON & STEEL COMPANY,Organisation,`00800,Tamil Nadu,Chennai,Paid
13698,11-10-2023,19-10-2023,Bharatiya Janata Party,OC,15171,1 Crore Bond,10000000,`00691,Delhi,New Delhi,THE ASSOCIATED AUTO PARTS PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13699,11-10-2023,19-10-2023,Bharatiya Janata Party,OC,15173,1 Crore Bond,10000000,`00691,Delhi,New Delhi,SI AIR SPRINGS PRIVATE LTD,Organisation,`00800,Tamil Nadu,Chennai,Paid
13700,11-10-2023,19-10-2023,Bharatiya Janata Party,OC,15192,1 Crore Bond,10000000,`00691,Delhi,New Delhi,TVS MOBILITY PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13701,11-10-2023,19-10-2023,Bharatiya Janata Party,OC,15184,1 Crore Bond,10000000,`00691,Delhi,New Delhi,TVS MOBILITY PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13702,11-10-2023,19-10-2023,Bharatiya Janata Party,OC,15178,1 Crore Bond,10000000,`00691,Delhi,New Delhi,TVS MOBILITY PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13703,11-10-2023,19-10-2023,Bharatiya Janata Party,OC,15202,1 Crore Bond,10000000,`00691,Delhi,New Delhi,TVS MOBILITY PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13704,11-10-2023,19-10-2023,Bharatiya Janata Party,OC,15174,1 Crore Bond,10000000,`00691,Delhi,New Delhi,TVS MOBILITY PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13705,11-10-2023,19-10-2023,Bharatiya Janata Party,OC,15180,1 Crore Bond,10000000,`00691,Delhi,New Delhi,TVS MOBILITY PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13706,11-10-2023,19-10-2023,Bharatiya Janata Party,OC,15204,1 Crore Bond,10000000,`00691,Delhi,New Delhi,TVS MOBILITY PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13707,11-10-2023,19-10-2023,Bharatiya Janata Party,OC,15190,1 Crore Bond,10000000,`00691,Delhi,New Delhi,TVS MOBILITY PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13708,11-10-2023,19-10-2023,Bharatiya Janata Party,OC,15182,1 Crore Bond,10000000,`00691,Delhi,New Delhi,TVS MOBILITY PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13709,11-10-2023,19-10-2023,Bharatiya Janata Party,OC,15194,1 Crore Bond,10000000,`00691,Delhi,New Delhi,TVS MOBILITY PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13710,11-10-2023,19-10-2023,Bharatiya Janata Party,OC,15186,1 Crore Bond,10000000,`00691,Delhi,New Delhi,TVS MOBILITY PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13711,11-10-2023,19-10-2023,Bharatiya Janata Party,OC,15196,1 Crore Bond,10000000,`00691,Delhi,New Delhi,TVS MOBILITY PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13712,11-10-2023,19-10-2023,Bharatiya Janata Party,OC,15176,1 Crore Bond,10000000,`00691,Delhi,New Delhi,TVS MOBILITY PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13713,11-10-2023,19-10-2023,Bharatiya Janata Party,OC,15188,1 Crore Bond,10000000,`00691,Delhi,New Delhi,TVS MOBILITY PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13714,11-10-2023,19-10-2023,Bharatiya Janata Party,OC,15198,1 Crore Bond,10000000,`00691,Delhi,New Delhi,TVS MOBILITY PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13715,11-10-2023,19-10-2023,Bharatiya Janata Party,OC,15200,1 Crore Bond,10000000,`00691,Delhi,New Delhi,TVS MOBILITY PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13716,11-10-2023,19-10-2023,Bharatiya Janata Party,TL,197,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,SI AIR SPRINGS PRIVATE LTD,Organisation,`00800,Tamil Nadu,Chennai,Paid
13717,11-10-2023,19-10-2023,Bharatiya Janata Party,TL,189,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,SI AIR SPRINGS PRIVATE LTD,Organisation,`00800,Tamil Nadu,Chennai,Paid
13718,11-10-2023,19-10-2023,Bharatiya Janata Party,TL,199,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,SI AIR SPRINGS PRIVATE LTD,Organisation,`00800,Tamil Nadu,Chennai,Paid
13719,11-10-2023,19-10-2023,Bharatiya Janata Party,TL,195,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,SI AIR SPRINGS PRIVATE LTD,Organisation,`00800,Tamil Nadu,Chennai,Paid
13720,11-10-2023,19-10-2023,Bharatiya Janata Party,TL,10517,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,SI AIR SPRINGS PRIVATE LTD,Organisation,`00800,Tamil Nadu,Chennai,Paid
13721,12-10-2023,19-10-2023,Bharatiya Janata Party,TL,10551,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,SUNDARAM INDUSTRIES PVT LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13722,12-10-2023,19-10-2023,Bharatiya Janata Party,TL,10523,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,SUNDARAM INDUSTRIES PVT LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13723,12-10-2023,19-10-2023,Bharatiya Janata Party,TL,10546,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,SUNDARAM INDUSTRIES PVT LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13724,12-10-2023,19-10-2023,Bharatiya Janata Party,TL,10532,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,SUNDARAM INDUSTRIES PVT LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13725,12-10-2023,19-10-2023,Bharatiya Janata Party,TL,10540,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,SUNDARAM INDUSTRIES PVT LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13726,10-10-2023,19-10-2023,Biju Janata Dal,OC,15158,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,HH IRON AND STEEL PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13727,10-10-2023,19-10-2023,Biju Janata Dal,OC,15156,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,HH IRON AND STEEL PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13728,10-10-2023,19-10-2023,Biju Janata Dal,OC,15160,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,HH IRON AND STEEL PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13729,10-10-2023,19-10-2023,Biju Janata Dal,OC,15152,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,HH IRON AND STEEL PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13730,10-10-2023,19-10-2023,Biju Janata Dal,OC,15154,1 Crore Bond,10000000,`00041,Odisha,Bhubaneswar,HH IRON AND STEEL PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13731,08-11-2023,10-11-2023,Sikkim Democratic Front,OC,15183,1 Crore Bond,10000000,`00232,Sikkim,Gangtok,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13732,08-11-2023,10-11-2023,Sikkim Democratic Front,OC,15185,1 Crore Bond,10000000,`00232,Sikkim,Gangtok,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13733,08-11-2023,10-11-2023,Sikkim Democratic Front,OC,15181,1 Crore Bond,10000000,`00232,Sikkim,Gangtok,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13734,08-11-2023,10-11-2023,Sikkim Democratic Front,OC,15177,1 Crore Bond,10000000,`00232,Sikkim,Gangtok,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13735,08-11-2023,10-11-2023,Sikkim Democratic Front,OC,15179,1 Crore Bond,10000000,`00232,Sikkim,Gangtok,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13736,10-11-2023,17-11-2023,Bharatiya Janata Party,OC,15191,1 Crore Bond,10000000,`00691,Delhi,New Delhi,THE RAMCO CEMENTS LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13737,10-11-2023,17-11-2023,Bharatiya Janata Party,OC,15221,1 Crore Bond,10000000,`00691,Delhi,New Delhi,THE RAMCO CEMENTS LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13738,10-11-2023,17-11-2023,Bharatiya Janata Party,OC,15195,1 Crore Bond,10000000,`00691,Delhi,New Delhi,THE RAMCO CEMENTS LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13739,10-11-2023,17-11-2023,Bharatiya Janata Party,OC,15215,1 Crore Bond,10000000,`00691,Delhi,New Delhi,THE RAMCO CEMENTS LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13740,10-11-2023,17-11-2023,Bharatiya Janata Party,OC,15189,1 Crore Bond,10000000,`00691,Delhi,New Delhi,THE RAMCO CEMENTS LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13741,10-11-2023,17-11-2023,Bharatiya Janata Party,OC,15148,1 Crore Bond,10000000,`00691,Delhi,New Delhi,THE RAMCO CEMENTS LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13742,10-11-2023,17-11-2023,Bharatiya Janata Party,OC,15199,1 Crore Bond,10000000,`00691,Delhi,New Delhi,THE RAMCO CEMENTS LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13743,10-11-2023,17-11-2023,Bharatiya Janata Party,OC,15211,1 Crore Bond,10000000,`00691,Delhi,New Delhi,THE RAMCO CEMENTS LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13744,10-11-2023,17-11-2023,Bharatiya Janata Party,OC,15205,1 Crore Bond,10000000,`00691,Delhi,New Delhi,THE RAMCO CEMENTS LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13745,10-11-2023,17-11-2023,Bharatiya Janata Party,OC,15193,1 Crore Bond,10000000,`00691,Delhi,New Delhi,THE RAMCO CEMENTS LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13746,10-11-2023,17-11-2023,Bharatiya Janata Party,OC,15219,1 Crore Bond,10000000,`00691,Delhi,New Delhi,THE RAMCO CEMENTS LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13747,10-11-2023,17-11-2023,Bharatiya Janata Party,OC,15150,1 Crore Bond,10000000,`00691,Delhi,New Delhi,THE RAMCO CEMENTS LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13748,10-11-2023,17-11-2023,Bharatiya Janata Party,OC,15209,1 Crore Bond,10000000,`00691,Delhi,New Delhi,THE RAMCO CEMENTS LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13749,10-11-2023,17-11-2023,Bharatiya Janata Party,OC,15187,1 Crore Bond,10000000,`00691,Delhi,New Delhi,THE RAMCO CEMENTS LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13750,10-11-2023,17-11-2023,Bharatiya Janata Party,OC,15197,1 Crore Bond,10000000,`00691,Delhi,New Delhi,THE RAMCO CEMENTS LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13751,10-11-2023,17-11-2023,Bharatiya Janata Party,OC,15207,1 Crore Bond,10000000,`00691,Delhi,New Delhi,THE RAMCO CEMENTS LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13752,10-11-2023,17-11-2023,Bharatiya Janata Party,OC,15203,1 Crore Bond,10000000,`00691,Delhi,New Delhi,THE RAMCO CEMENTS LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13753,10-11-2023,17-11-2023,Bharatiya Janata Party,OC,15201,1 Crore Bond,10000000,`00691,Delhi,New Delhi,THE RAMCO CEMENTS LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13754,10-11-2023,17-11-2023,Bharatiya Janata Party,OC,15217,1 Crore Bond,10000000,`00691,Delhi,New Delhi,THE RAMCO CEMENTS LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13755,10-11-2023,17-11-2023,Bharatiya Janata Party,OC,15213,1 Crore Bond,10000000,`00691,Delhi,New Delhi,THE RAMCO CEMENTS LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13756,17-11-2023,24-11-2023,Bharatiya Janata Party,OC,15214,1 Crore Bond,10000000,`00691,Delhi,New Delhi,SUNDARAM INDUSTRIES PVT LIMITED,Organisation,`00800,Tamil Nadu,Chennai,Paid
13757,18-11-2023,24-11-2023,Bharatiya Janata Party,OC,15218,1 Crore Bond,10000000,`00691,Delhi,New Delhi,MKK METAL SECTIONS PVT LTD,Organisation,`00800,Tamil Nadu,Chennai,Paid
13758,18-11-2023,24-11-2023,Bharatiya Janata Party,OC,15216,1 Crore Bond,10000000,`00691,Delhi,New Delhi,MKK METAL SECTIONS PVT LTD,Organisation,`00800,Tamil Nadu,Chennai,Paid
